"Esd";"GKY_S";"GKX_S"
19061;530447;75977
19062;525506;118631
19063;527432;119597
19064;526314;119008
19065;526055;119596
19066;526768;119357
19067;523059;118801
19068;523308;118032
19069;524031;116102
19070;523838;115820
19071;531918;133609
19072;532522;132944
19073;532711;132907
19074;533406;133059
19075;532676;132940
19076;532621;132928
19077;532509;133010
19078;533044;133127
19079;532744;132751
19080;506308;126182
19081;506041;126275
19082;506105;126472
19083;554608;121335
19084;556083;120174
19085;554552;120783
19086;558447;119927
19087;559005;118663
19088;559333;119216
19089;558635;119547
19090;552633;120658
19091;554542;121028
19092;532810;132923
19093;559624;119297
19094;472790;104962
19095;456875;88425
19096;454498;90365
19097;454611;111178
19098;461780;100818
19099;539803;129063
19100;539695;128409
19101;539857;127994
19102;537930;132942
19103;538492;130780
19104;538388;130824
19105;539763;129275
19106;529560;131119
19107;534745;132224
19108;538942;132612
19109;532367;133374
19110;532372;133406
19111;540270;130707
19112;540264;130734
19113;540003;131254
19114;539876;131116
19115;538524;128672
19116;538575;128647
19117;523563;137980
19118;536006;129103
19119;535807;128840
19120;536729;128883
19121;530990;134768
19122;536301;130715
19123;541823;128534
19124;532713;134034
19125;532128;129550
19126;525716;160786
19127;540994;128557
19128;540776;128420
19129;537401;128687
19130;537739;128161
19131;537530;129416
19132;537718;128222
19133;539102;130429
19134;540792;133184
19135;528112;131070
19136;538086;134503
19138;560193;121365
19139;557444;121348
19140;558236;122587
19141;554230;120853
19142;517770;82742
19143;517617;79881
19144;515044;77270
19145;514110;77405
19146;516809;78380
19147;417899;86879
19148;417072;85609
19149;422072;86174
19150;424682;84287
19151;416007;78230
19152;417003;78500
19153;417177;78511
19154;416420;77545
19155;416777;77642
19156;416166;77804
19157;428932;136871
19158;531092;94239
19159;506401;114287
19160;507273;114762
19161;509465;104107
19162;505207;107516
19163;557060;123831
19164;383523;124666
19165;382836;124493
19166;382766;124565
19167;382789;124574
19168;419945;77351
19169;419929;77341
19170;421768;81791
19171;417892;76348
19172;418603;74191
19173;418587;74185
19174;418663;74062
19175;422732;71072
19176;416840;75726
19177;416820;75708
19178;418451;80630
19179;418677;80648
19180;422584;71275
19181;422547;71155
19182;422746;71106
19183;422854;70910
19184;419960;71714
19185;420357;71346
19186;417766;75551
19187;417939;75664
19188;416870;78924
19189;416233;78213
19190;417853;76424
19191;419691;80547
19192;419775;80516
19193;419732;80386
19194;419997;80875
19195;419912;80642
19196;419772;80509
19197;415553;77066
19198;415515;77064
19199;419727;78667
19200;419718;78756
19201;419725;77873
19202;419796;78366
19203;419774;78474
19204;419767;78537
19205;425008;71622
19206;424191;75565
19207;426681;70196
19208;423020;75176
19209;424226;75528
19210;420535;73046
19211;422765;72595
19212;420447;73093
19213;420455;73095
19214;420360;73121
19215;420356;73125
19216;420378;73034
19217;420379;73041
19218;417017;77612
19219;417173;77708
19220;417662;77892
19221;418622;80343
19222;420340;74546
19223;417934;75693
19224;417928;75393
19225;418468;79412
19226;422108;72730
19227;473874;105575
19228;462962;112369
19229;505381;102651
19230;503904;104358
19231;501205;109059
19232;489063;112502
19233;500295;112177
19234;500256;112288
19235;500249;112263
19236;410574;106034
19237;493173;106710
19238;493847;106143
19239;493576;107465
19240;486951;108846
19241;496602;111105
19242;499741;108566
19243;454222;46138
19244;500261;110093
19245;438909;127581
19246;500547;109947
19247;500628;110504
19248;500138;109825
19249;515000;38657
19250;515047;38771
19251;514599;55802
19252;499482;110512
19253;499487;110510
19254;499966;110067
19255;499859;110131
19256;500715;110108
19257;499852;110067
19258;492413;109303
19259;487992;110709
19260;439367;122858
19261;493193;115957
19262;491131;111321
19263;491044;111443
19264;492297;110189
19265;488623;111689
19266;499650;110517
19267;472925;95028
19268;472782;94336
19269;472760;94482
19271;472521;98805
19272;473904;95460
19273;473858;93994
19274;475321;97547
19275;471820;94693
19276;459002;94805
19277;490697;113600
19278;490584;113796
19279;490531;113875
19280;497396;116238
19281;495882;115199
19282;496120;115070
19283;500779;109183
19284;501715;109795
19285;501105;108972
19286;497893;109326
19287;497912;109230
19288;424601;84383
19289;492719;110910
19290;493777;106788
19291;502965;102930
19292;492715;108548
19293;499403;108171
19294;497375;108294
19295;495779;107964
19296;495227;107318
19297;495362;107378
19298;495376;107419
19299;495327;107423
19300;515360;56109
19301;515173;56529
19302;514556;55927
19303;514445;56310
19304;517469;61607
19305;520353;56960
19306;518427;56577
19307;518798;56637
19308;519234;58589
19309;517372;54671
19310;508751;53061
19311;508546;58290
19312;500112;116543
19313;506397;114403
19314;418962;86116
19315;420503;73578
19316;420138;73092
19317;513634;46309
19318;519845;35769
19319;520201;35276
19320;520263;35178
19321;516358;47687
19322;513149;43444
19323;515257;48340
19324;519951;47331
19325;512042;31751
19326;523189;47501
19327;462346;113902
19328;459164;115188
19329;460515;114673
19330;461313;116322
19331;459817;114043
19332;460052;114169
19333;460395;111862
19334;462794;114283
19335;458355;115342
19336;437471;72544
19337;434157;54631
19338;428769;70559
19339;439068;70549
19340;439216;70535
19341;439096;70577
19342;439347;70569
19343;439322;70629
19344;439344;70666
19345;439280;70587
19346;476637;106977
19347;470261;104965
19348;470960;104910
19349;478335;107262
19350;397705;95791
19351;479746;105128
19352;472094;104762
19353;507069;111529
19354;507512;109274
19355;474867;107984
19356;473054;105743
19357;476103;107733
19358;429316;68921
19359;428374;70124
19360;437400;66606
19361;437403;66629
19362;432641;70114
19363;432722;70198
19364;436474;67654
19365;437894;67319
19366;432698;66719
19367;432688;66720
19368;437232;66777
19369;430028;70104
19370;430178;69901
19371;431480;67236
19372;431818;75254
19373;436608;64410
19374;436897;65331
19375;434256;67795
19376;434404;67800
19377;417447;111409
19378;432935;72429
19379;429530;70098
19380;433524;75538
19381;439028;70519
19382;439008;70538
19383;439234;70386
19384;432670;71131
19385;436392;63452
19386;433513;75596
19387;437694;67037
19388;437784;67340
19389;427417;68529
19390;426850;68516
19391;433614;76365
19392;432798;70290
19393;436491;67686
19394;436547;67550
19395;436863;68062
19396;442128;76374
19397;434192;70476
19398;436386;75916
19399;438207;76668
19400;429508;71818
19401;429871;71710
19402;429288;71463
19403;431194;69035
19404;432673;71094
19405;433374;70619
19406;433477;70124
19407;433895;69838
19408;439355;70768
19409;440556;70346
19410;439062;70380
19411;440765;72555
19412;440944;73891
19413;439041;70375
19414;442484;73089
19415;438755;73168
19416;431115;70019
19417;428948;70219
19418;429124;69628
19419;428456;70054
19420;428248;69862
19421;436798;72303
19422;436463;72949
19423;436104;72478
19424;432913;66751
19425;426934;68277
19426;432966;69586
19427;432997;69582
19428;433296;69886
19429;436564;64450
19430;436535;64401
19431;436602;64464
19432;436564;64422
19433;436651;64347
19434;436646;64302
19435;436626;64288
19436;434443;67526
19437;434492;67618
19438;434562;67562
19439;434546;67584
19440;434558;70642
19441;434612;70689
19442;434649;70672
19443;434812;70610
19444;434588;70633
19445;434598;70848
19446;429558;71846
19447;429551;71757
19448;434041;69359
19449;431310;67170
19450;439031;68880
19451;439074;68921
19452;439056;68916
19453;439040;68919
19454;431697;69056
19455;431660;69072
19456;431729;68927
19457;439696;65191
19458;441330;66804
19459;419770;77406
19460;420136;72498
19461;425798;88001
19462;427181;87143
19463;426187;87458
19464;426011;87605
19465;426086;87352
19466;418550;98826
19467;424492;95662
19468;424600;95644
19469;425854;94980
19470;425223;96354
19471;425285;96225
19472;424789;95722
19473;425292;96162
19474;421903;100849
19475;423309;100912
19476;420068;102273
19477;427326;100168
19478;428647;88782
19479;424996;99056
19480;424896;99144
19481;404137;115839
19482;425261;97899
19483;422185;95703
19484;420457;98343
19485;413662;97504
19486;415501;98291
19487;413360;98896
19488;415393;97045
19489;414206;101223
19490;415317;98540
19491;422132;89062
19492;428591;83827
19493;428625;83821
19494;429397;83279
19495;399756;103185
19496;397913;100882
19497;407543;79285
19498;407559;106232
19499;400875;80723
19500;406798;80612
19501;404885;88264
19502;402424;94243
19503;504135;85810
19504;510121;88631
19505;506682;91471
19506;508860;51217
19507;504914;52464
19508;508600;58704
19509;505544;58926
19510;508727;53084
19511;510344;52624
19512;509781;52262
19513;507395;59539
19514;506868;54655
19515;510628;54323
19516;506633;58723
19517;503591;56825
19518;504342;56943
19519;503799;55922
19520;507083;56934
19521;505644;57451
19522;509117;54520
19523;507690;51246
19524;495509;62151
19525;497597;66282
19526;505165;48468
19527;505203;47573
19528;474748;108034
19529;475809;107514
19530;475534;108105
19531;474303;107936
19532;474252;107945
19533;474610;107848
19534;474849;107684
19535;473553;105336
19536;475004;105750
19537;469195;105622
19538;474067;104918
19539;473735;104846
19540;472617;105205
19541;470024;104998
19542;472239;104982
19543;475253;105898
19544;475514;105995
19545;475172;105335
19546;474938;105195
19547;475163;105321
19548;472957;104945
19549;475299;105915
19550;476119;107176
19551;438951;127609
19552;461352;101187
19553;463115;101897
19554;461908;101274
19555;462173;102923
19556;462616;103040
19557;462590;102978
19558;472510;99506
19559;433677;87686
19560;417531;77854
19561;431945;69136
19562;431740;68880
19563;476111;107213
19564;474840;108059
19565;473634;105456
19566;460271;111586
19567;460051;110940
19568;460179;110681
19569;462342;113963
19570;464424;113355
19571;460543;114879
19572;441715;130077
19573;462898;112897
19574;462918;113011
19575;462264;114613
19576;462380;114526
19577;462348;114647
19578;461172;116062
19579;461073;116415
19580;458666;114147
19581;460473;112200
19582;460620;112484
19583;478289;106313
19584;472531;105817
19585;474255;106188
19586;475789;106196
19587;473877;105027
19588;475974;105576
19589;478351;107220
19590;506564;124153
19591;506269;124150
19592;506654;124124
19593;501629;127089
19594;441389;131839
19595;402426;83448
19596;524261;75435
19597;524466;75479
19598;524227;75380
19599;526876;80222
19600;528775;76052
19601;526764;76012
19602;526319;78004
19603;526291;78060
19604;526157;78059
19605;526260;79319
19606;525937;79710
19607;526187;79338
19608;523377;75048
19609;523345;75101
19610;525267;78636
19611;525231;78622
19612;528696;81529
19613;528615;81518
19614;527770;76039
19615;528682;77072
19616;528629;77070
19617;524182;74678
19618;538266;156244
19619;522819;73955
19620;522933;74080
19621;523003;74161
19622;523307;73894
19623;525451;74219
19624;525895;74790
19625;525121;77601
19626;527729;77166
19627;527803;77001
19628;526768;76356
19629;523482;74619
19630;524874;73663
19631;524885;73715
19632;523494;80250
19633;523848;78110
19634;523745;78308
19635;528201;73626
19637;528511;78871
19638;524201;77195
19639;524291;77286
19640;498635;81406
19641;498677;81365
19642;498662;81430
19643;498659;81416
19644;510485;85727
19645;504411;88303
19646;505128;89737
19647;511620;88720
19648;511285;88958
19649;496542;91413
19650;500125;81591
19651;512043;85336
19652;514211;88792
19653;497366;81776
19654;485473;96236
19656;501210;125887
19657;502076;128935
19658;505854;137500
19659;502046;142235
19660;492100;130730
19661;397496;92277
19662;447185;48943
19663;471704;120744
19664;474422;118972
19665;471418;121011
19666;471550;120820
19667;465161;130126
19668;469231;134215
19669;465464;129109
19670;472449;133059
19671;465765;132435
19672;471286;119591
19673;504867;126479
19674;504967;126561
19675;505037;126464
19676;505049;126424
19677;504915;126363
19678;425648;139292
19679;505149;125950
19680;505069;125937
19681;504327;124772
19682;501124;130599
19683;502311;129978
19684;502211;130098
19685;502170;130076
19686;502117;129983
19687;502115;130039
19688;502077;130056
19689;502113;130067
19690;502074;130232
19691;502064;130337
19692;501860;130414
19693;501894;131462
19694;503081;128396
19695;503007;128491
19697;503559;126750
19698;503465;126609
